MAV_total,VAR_total,RMS_total,Wav_Leng,Dasdv,Damv,iav,Mano_pinza
571.4752475247525,332042.31,573.3714000333794,1851,23.122499864850255,37.47750220566611,57719,Mano pinza
502.8712871287129,256596.44,504.039563117935,1415,19.511791306797026,26.65130869522596,50790,Mano pinza
524.7227722772277,279102.73,525.6798803774626,1526,20.06688814938679,25.98196255269091,52997,Mano pinza
538.3465346534654,293609.27,539.1681069246886,1655,21.778200109283596,24.976766983629055,54373,Mano pinza
537.3663366336634,293652.2,539.2075226434138,1472,19.79242279257393,38.494069208901074,54274,Mano pinza
507.94059405940595,261484.0,508.81730464376943,1263,16.51817181167456,24.109989216743458,51302,Mano pinza
519.0891089108911,272893.86,519.7999043805793,1688,22.218460792773204,20.561709636310162,52428,Mano pinza
498.1485148514852,251343.71,498.8538447439707,1358,17.4934273371458,22.10155867071856,50313,Mano pinza
506.0990099009901,259448.46,506.8329738349081,1825,23.877395167815102,20.810900892069405,51116,Mano pinza
498.73267326732673,251626.42,499.13431990490363,1353,17.238039331664144,16.093128124693653,50372,Mano pinza
498.6039603960396,252278.75,499.78089258600056,1635,22.015222006602613,27.010489167728654,50359,Mano pinza
464.0792079207921,218009.62,464.59779262378237,1466,18.21647605877712,17.807469855896485,46872,Mano pinza
491.84,244990.84848484848,492.4844566075157,1381,18.882678717691395,19.767199999999995,49184,Mano pinza
487.3069306930693,240324.06,487.79566814536815,1401,18.315294155431957,17.557494363297717,49218,Mano pinza
472.38,225952.64646464647,472.9620703608271,1299,16.401835324749545,19.209600000000005,47238,Mano pinza
494.28712871287127,247459.75,494.98449820711204,1670,21.197169622381193,20.861288109008925,49923,Mano pinza
500.7920792079208,254928.0,502.3982089896814,1825,22.48577328000974,30.094500539162826,50580,Mano pinza
488.4257425742574,242187.73,489.68339943597056,1574,19.180719485983836,28.568571708656023,49331,Mano pinza
472.45544554455444,226147.5,473.18961932990896,1486,18.6392059916725,21.412214488775607,47718,Mano pinza
488.33663366336634,242418.8,489.91694588101984,1618,20.302216627747818,30.79521615527889,49322,Mano pinza
476.56435643564356,230127.39,477.3352082028928,1583,20.150186103358944,22.69385354377021,48133,Mano pinza
474.25742574257424,227619.76,474.7273944169443,1410,18.224159788588334,16.106656210175473,47900,Mano pinza
464.970297029703,218820.64,465.46116810095015,1288,16.112727888225507,17.47436525830801,46962,Mano pinza
489.16831683168317,242154.68,489.6499861236505,1359,17.076592165886026,17.22615429859818,49406,Mano pinza
485.51485148514854,238854.65,486.30212057449177,1418,18.627936010197157,23.72786981668464,49037,Mano pinza
465.8217821782178,219990.34,466.703565255058,1570,20.2,22.568963827075773,47048,Mano pinza
479.16831683168317,232681.28,479.97656708478496,1594,19.554539114998338,22.968728556023915,48396,Mano pinza
476.5247524752475,230239.55,477.45151638155835,1533,20.548235934016333,24.274482893833937,48129,Mano pinza
479.2772277227723,232983.39,480.2880633144824,1656,19.96296571153695,26.107244387805117,48407,Mano pinza
483.55045871559633,237008.2685185185,484.59661651103687,1818,21.572444700830047,26.270179277838572,52707,Mano pinza
474.53465346534654,228482.48,475.62619485024453,1677,20.06315030098713,25.819233408489367,47928,Mano pinza
491.5940594059406,245049.85,492.5683849592726,1313,16.3783393541592,24.54916184687776,49651,Mano pinza
499.0693069306931,252716.48,500.2142907131536,1771,22.315689547939137,27.69650034310362,50406,Mano pinza
463.64356435643566,217565.9,464.12474850865027,1423,18.010274845209885,17.00774433879031,46828,Mano pinza
484.1287128712871,237480.73,484.9014700365058,1327,17.027918252094118,21.96706205273992,48897,Mano pinza
477.43564356435644,230775.01,478.00639003144204,1408,17.556765077883796,19.27418880501912,48221,Mano pinza
474.25742574257424,227897.16,475.0165812634834,1528,20.172258178002778,21.82491912557592,47900,Mano pinza
474.5049504950495,227750.69,474.8639096343997,1482,18.18350901228913,15.114204489755906,47925,Mano pinza
478.0990099009901,231655.78,478.91769482432113,1398,20.038463014912097,22.42270365650426,48288,Mano pinza
479.26732673267327,232809.06,480.1083417333844,1499,19.76233791837393,22.746593471228305,48406,Mano pinza
478.66336633663366,232178.15,479.45735622226465,1695,22.60331834045612,23.16498382511519,48345,Mano pinza
465.8811881188119,219649.48,466.34186244992776,1376,17.608520664723656,15.664542691892951,47054,Mano pinza
475.43564356435644,229370.93,476.55002958038864,1528,18.959957805860224,25.597098323693764,48019,Mano pinza
484.4257425742574,237645.55,485.0697102091371,1531,20.347727145801812,19.3859425546515,48927,Mano pinza
476.08910891089107,229523.89,476.70890094230856,1386,17.529403868928345,19.666699343201643,48085,Mano pinza
491.1287128712871,244482.28,491.9976253665628,1663,20.953997232031888,23.578080580335257,49604,Mano pinza
477.84158415841586,231322.72,478.57329223391054,1620,21.741205118392127,21.592000784236838,48262,Mano pinza
477.5247524752475,230988.52,478.22746151856967,1489,19.190883252211194,21.59925497500245,48230,Mano pinza
467.28712871287127,221025.68,467.80049907059,1542,19.187495928338333,18.289971571414565,47196,Mano pinza
477.54455445544556,231288.54,478.53793418646086,1499,19.91657601095128,24.413096755220078,48232,Mano pinza
463.23762376237624,217179.15,463.7120457634658,1324,16.087883639559305,16.81893931967454,46787,Mano pinza
464.55445544554453,218387.44,465.00020227824837,1428,18.49486415197473,16.680913635918046,46920,Mano pinza
