MAV_total,VAR_total,RMS_total,Wav_Leng,Dasdv,Damv,iav,Dedo_pulgar
362.8807339449541,215391.85185185185,461.96945766631995,2510,47.6153569998401,178.02844878377232,39554,Dedo pulgar
970.4257425742575,1013584.13,1001.7727504600814,3748,62.42355324715183,205.3265366140575,98013,Dedo pulgar
675.6534653465346,466095.79,679.3239140483867,2070,26.99888886602558,58.87560043133025,68241,Dedo pulgar
477.66336633663366,233171.62,480.48203930949376,2216,28.03176769310134,35.27007156161161,48244,Dedo pulgar
448.9009900990099,204322.39,449.7770514817357,2152,27.732291647103384,22.482305656308203,45339,Dedo pulgar
479.1188118811881,232616.29,479.9095314909275,2059,25.806782054336026,22.25056367022841,48391,Dedo pulgar
499.83168316831683,253303.59,500.79500163576546,2231,28.902076050000286,25.087540437212034,50483,Dedo pulgar
652.049504950495,439138.73,659.3867012475898,2138,28.506490489009693,91.42829134398589,65857,Dedo pulgar
398.0792079207921,164767.94,403.90168885191076,2098,26.338944549848613,50.60327418880503,40206,Dedo pulgar
344.74257425742576,120327.89,345.16159223250094,1714,22.71431266844762,13.502401725321047,34819,Dedo pulgar
356.1287128712871,128712.19,356.9843300219046,2159,26.075083892482493,19.880207822762475,35969,Dedo pulgar
359.16831683168317,130690.26,359.71696794800073,2105,25.232716857286693,16.387805117145376,36276,Dedo pulgar
353.61386138613864,126571.75,354.0036219538377,1853,22.911787359348462,13.440839133418288,35715,Dedo pulgar
350.54455445544556,124424.87,350.98851917699443,1931,23.43778999820589,13.615723948632484,35405,Dedo pulgar
348.8811881188119,123235.87,349.30747611708387,1880,24.31295950722577,13.330261739045191,35237,Dedo pulgar
350.51485148514854,124432.34,350.99905503243644,2103,26.418364824492826,14.954416233702574,35402,Dedo pulgar
354.19417475728153,127052.98039215687,354.7103837085681,2073,25.23594541871714,15.547742482797629,36482,Dedo pulgar
357.16831683168317,129152.66,357.5946319396856,1946,23.843657437566076,13.31849818645231,36074,Dedo pulgar
358.3762376237624,130167.62,358.9969800474209,1900,23.530405861353092,17.27850210763651,36196,Dedo pulgar
458.1287128712871,231813.93,479.081144039564,2398,33.89277209081606,122.30683266346433,46271,Dedo pulgar
377.2970297029703,144098.83,377.7196167938476,1881,23.197629189208108,15.064209391236156,38107,Dedo pulgar
383.44554455445547,148887.32,383.944251316271,2181,27.12360595496108,15.68434467209097,38728,Dedo pulgar
380.7524752475247,146880.98,381.34854512805884,2346,29.06957172027135,16.67581609646113,38456,Dedo pulgar
377.8811881188119,144471.96,378.20833485587735,1779,21.830025194671673,12.444858347220864,38166,Dedo pulgar
394.3762376237624,157681.2,395.12023486528756,2033,26.659894973536563,19.377512008626606,39832,Dedo pulgar
389.3267326732673,153415.48,389.739034292801,2056,26.395833004472504,13.7819821586119,39322,Dedo pulgar
392.970297029703,156420.72,393.53779996335805,2247,28.346604734958998,16.64621115576904,39690,Dedo pulgar
387.3762376237624,151914.89,387.8282895537893,1941,23.55907468471544,14.662091951769435,39125,Dedo pulgar
379.96039603960395,146082.76,380.310920221342,1691,21.10568643754569,12.792471326340555,38376,Dedo pulgar
394.8811881188119,158060.95,395.59574074932846,2235,28.27383949873098,18.656994412312518,39883,Dedo pulgar
387.6831683168317,152157.54,388.13790036914753,1607,19.778523706283035,14.861876286638562,39156,Dedo pulgar
382.5247524752475,148072.95,382.89278027682735,1835,22.445712285423244,13.600235271051858,38635,Dedo pulgar
413.41584158415844,173968.75,415.02564635057536,2137,25.721780653757236,29.649250073522207,41755,Dedo pulgar
394.41584158415844,157412.38,394.7832843271843,1797,22.421195329419884,13.908440348985392,39836,Dedo pulgar
388.55445544554453,152924.58,389.1149897492061,2474,30.714817271147812,17.114400548965786,39244,Dedo pulgar
568.2376237623762,346792.08,585.9679983151852,2498,37.38769851167627,124.80384276051365,57392,Dedo pulgar
1477.2935779816514,2296713.5833333335,1508.5233894486892,3547,100.13643470563326,220.46359734029122,161025,Dedo pulgar
737.6336633663366,639959.53,796.0045835481747,2507,31.54155988533224,258.45779825507316,74501,Dedo pulgar
312.3762376237624,99803.42,314.34895789032396,1890,23.784028254271814,26.813253602587977,31550,Dedo pulgar
332.6862745098039,112493.16831683168,333.7518451149702,1012,13.288869756527099,21.476355247981548,33934,Dedo pulgar
326.1287128712871,107879.61,326.82027943428625,754,9.285472524325296,15.670620527399267,32939,Dedo pulgar
328.6732673267327,109337.38,329.02102012359074,836,11.17228714274745,11.618272718360947,33196,Dedo pulgar
327.6545454545454,108546.05504587156,327.9623038205347,1155,13.08441190357386,10.682644628099169,36042,Dedo pulgar
328.0693069306931,108888.79,328.34537177843214,824,10.581115253129038,11.30320556808156,33135,Dedo pulgar
335.64356435643566,113942.82,335.8789562734271,803,10.94851588115942,9.970983236937558,33900,Dedo pulgar
330.9306930693069,110852.9,331.2934447505013,1001,12.980369794424195,11.70120576414077,33424,Dedo pulgar
325.33663366336634,107155.45,325.72151441146013,1015,12.553485571744606,11.713557494363299,32859,Dedo pulgar
