MAV_total,VAR_total,RMS_total,Wav_Leng,Dasdv,Damv,iav,Mano_cerrada
532.6534653465346,323404.5,565.8643611745881,3217,48.57067016214621,163.71924321144982,53798,Mano cerrada
523.0792079207921,300567.83,545.5198538010227,2563,34.847238054112694,126.75071071463577,52831,Mano cerrada
461.7524752475247,229890.99,477.08997221085923,2547,35.11965261787195,86.038035486717,46637,Mano cerrada
455.8514851485148,225753.23,472.77695534464294,2717,35.81214877663724,98.00901872365452,46041,Mano cerrada
582.2475247524752,371178.29,606.220469322624,3137,42.949388819865646,154.35878835408298,58807,Mano cerrada
556.5841584158416,356049.17,593.7372572890043,3405,45.88474692095402,164.29977453190858,56215,Mano cerrada
474.52941176470586,238716.27722772278,486.1850692571991,2627,32.447825599546945,84.59746251441756,48402,Mano cerrada
487.1287128712871,256591.02,504.0342397610356,2355,33.683972449816544,106.67542397804134,49200,Mano cerrada
518.6831683168317,317891.19,561.0202781319473,3233,54.10536017808217,167.84432898735412,52387,Mano cerrada
496.2079207920792,265585.89,512.7926742189998,2502,35.45645216318181,105.13067346338592,50117,Mano cerrada
483.0495049504951,248718.34,496.2416570363857,2416,31.285779517218362,78.66366042544847,48788,Mano cerrada
439.7920792079208,199974.63,444.96593484031655,2312,31.582273509043013,50.87756102342905,44419,Mano cerrada
438.44554455445547,195896.47,440.4053825625875,2122,26.53865105840913,34.10881286148416,44283,Mano cerrada
434.81188118811883,200159.72,445.17181019698387,2667,33.137441059924946,81.02774237819821,43916,Mano cerrada
442.1980198019802,205402.8,450.96464263941033,2448,35.24656011584676,68.18370747965886,44662,Mano cerrada
488.3069306930693,254139.63,501.62076914697616,2603,34.32972472945276,97.03950593079114,49319,Mano cerrada
457.0792079207921,221058.45,467.83517661164336,2261,30.204469867885447,81.04146652288992,46165,Mano cerrada
402.5049504950495,165067.51,404.2686955699412,1842,23.767625039115707,31.2712479168709,40653,Mano cerrada
399.7227722772277,165883.02,405.2661025318872,1931,23.72403844205282,55.6935594549554,40372,Mano cerrada
430.3168316831683,194900.46,439.2843640231775,2398,32.92111784250346,68.05097539456915,43462,Mano cerrada
408.8910891089109,173993.98,415.05574002383423,2459,32.31980816774753,54.0294088814822,41298,Mano cerrada
392.86138613861385,158634.29,396.31257041046086,2085,27.668935649930592,42.677384570140184,39679,Mano cerrada
489.2352941176471,253988.61386138614,501.49629052642524,3171,42.1298088303188,92.8327566320646,49902,Mano cerrada
418.13861386138615,179101.04,421.10303059493367,2161,28.253318389173334,38.00686207234585,42232,Mano cerrada
