MAV_total,VAR_total,RMS_total,Wav_Leng,Dasdv,Damv,iav,Dedo_corazon
606.52,458784.42424242425,673.941080510752,3692,60.74403990383241,249.61519999999996,60652,Dedo corazon
521.6636363636363,320537.29357798165,563.5808000471789,2694,39.84580371123784,165.510909090909,57383,Dedo corazon
545.1881188118812,368812.64,604.2855531145605,3225,62.1098220895858,206.65307322811483,55064,Dedo corazon
491.94059405940595,284731.04,530.9537840453528,2671,48.40506171879135,147.8360945005392,49686,Dedo corazon
446.83168316831683,225787.78,472.81313161305343,2149,41.617664518807395,106.63444760317616,45130,Dedo corazon
566.7378640776699,411794.54901960783,638.5894954423541,3460,65.83967455188429,241.47817890470353,58374,Dedo corazon
559.0891089108911,384083.9,616.6693515239028,2798,49.14956764814925,205.12812469365753,56468,Dedo corazon
448.71287128712873,224514.08,471.477643496308,2175,42.75944340142888,96.8238407999216,45320,Dedo corazon
600.3663366336634,466894.57,679.9057666214845,3367,67.33030521243758,271.6886579747084,60637,Dedo corazon
580.1386138613861,416157.02,641.9008127938042,2954,50.71942428695342,221.86981668463875,58594,Dedo corazon
512.6633663366337,320602.33,563.4075341215721,2534,43.99818178061452,178.00176453288896,51779,Dedo corazon
467.56435643564356,259384.54,506.770536078829,2369,38.26630371488733,148.72796784628954,47224,Dedo corazon
478.8217821782178,259680.97,507.06002730162896,2250,35.77652861863487,142.59523576119983,48361,Dedo corazon
499.64356435643566,297695.36,542.9068807706519,2575,44.96165032558302,155.20047054210377,50464,Dedo corazon
476.0495049504951,279415.13,525.973995140783,2161,44.519321648021545,158.55269091265563,48081,Dedo corazon
574.8613861386139,398999.63,628.5293458652995,3407,65.12795098880356,212.6218998137437,58061,Dedo corazon
471.71287128712873,258175.95,505.5885209092939,2358,40.74751526166963,123.78570728359968,47643,Dedo corazon
425.3168316831683,199712.69,444.67441643708645,1809,33.69050311289518,91.43358494265271,42957,Dedo corazon
553.9009900990098,386215.54,618.3782206403911,3287,64.78109292069716,223.18360945005395,55944,Dedo corazon
513.940594059406,305970.3,550.4006641430485,2721,43.164452967690906,155.56357219880405,51908,Dedo corazon
469.5742574257426,256809.41,504.24869119736684,2329,43.23251091481965,125.4216253308499,47427,Dedo corazon
523.6633663366337,334442.68,575.4401500908966,2850,52.15956288160398,190.186844427017,52890,Dedo corazon
550.2376237623762,368997.74,604.4371737655644,2964,51.30789412946121,192.4227036565042,55574,Dedo corazon
500.27,309606.29292929295,553.6336604651129,2398,48.15924761988222,171.545,50027,Dedo corazon
559.6336633663366,386152.05,618.327390931566,3760,70.20071224709903,215.24399568669742,56523,Dedo corazon
503.16831683168317,315035.76,558.4949364671143,2426,52.214748874240506,172.02901676306254,50820,Dedo corazon
577.8019801980198,414915.1,640.9422982632449,3513,65.82955263405638,233.20674443682003,58358,Dedo corazon
504.7029702970297,280598.73,527.0868284756083,2469,36.57116350350368,126.56817959023628,50975,Dedo corazon
497.26732673267327,297381.82,542.6209040799612,2596,48.63620050949704,155.0993039898049,50224,Dedo corazon
614.1683168316831,456517.49,672.3076043385834,3327,75.18729945941668,234.7909028526614,62031,Dedo corazon
545.3960396039604,369426.73,604.7884254877572,2631,55.66462072088518,191.86373884913252,55085,Dedo corazon
560.059405940594,373604.42,608.1984596631544,3358,57.27722060295873,199.2285070091166,56566,Dedo corazon
564.6039603960396,380631.51,613.8915874876596,2648,61.776209012855425,189.0273502597784,57025,Dedo corazon
