MAV_total,VAR_total,RMS_total,Wav_Leng,Dasdv,Damv,iav,Mano_abierta
257.29357798165137,67081.69444444444,257.81052355372515,1957,22.377030220328198,12.967595320259237,28045,Mano_abierta
252.62376237623764,64738.45,253.17479188798546,1740,22.77674252389924,13.439270659739242,25515,Mano_abierta
252.5148514851485,64629.24,252.96115617749194,1746,21.7632718128502,11.568865797470837,25504,Mano_abierta
265.48514851485146,71490.98,266.0510261488414,1718,20.874386218521494,14.32251740025488,26814,Mano_abierta
254.88118811881188,65839.91,255.31946596953844,1637,20.22597340055603,11.693755514165275,25743,Mano_abierta
258.61386138613864,67796.86,259.0860937225231,1844,22.6101747007846,12.299970591118521,26120,Mano_abierta
255.5742574257426,66233.19,256.08087753985876,1763,22.573657213663896,12.930889128516812,25813,Mano_abierta
262.0990099009901,69629.84,262.5651074373066,1816,22.00727152556627,12.6940496029801,26472,Mano_abierta
248.77227722772278,62780.62,249.3171267742557,1776,22.042685861754688,13.329869620625432,25126,Mano_abierta
253.93069306930693,65414.45,254.49318689940958,1798,23.18404623873926,13.396725811194981,25647,Mano_abierta
251.5049504950495,64117.3,251.95728853820592,1720,21.238173179442718,12.381335163219294,25402,Mano_abierta
252.84158415841586,64776.13,253.24845937975184,1819,21.241233485840695,11.787863934908343,25537,Mano_abierta
257.2970297029703,67099.27,257.7497251057297,1603,20.12883503832251,12.410744044701502,25987,Mano_abierta
260.25742574257424,68770.36,260.9395817934386,1932,24.610566836218947,15.017547299284383,26286,Mano_abierta
256.38613861386136,66636.65,256.8596527057506,1748,21.861838897951838,13.058719733359474,25895,Mano_abierta
253.52475247524754,65195.04,254.06602400646852,1643,20.758371805129613,13.471032251740024,25606,Mano_abierta
253.22522522522522,64941.56363636364,253.685838202499,2029,22.26227955329577,12.44752860969077,28108,Mano_abierta
249.94059405940595,63312.1,250.37022092244212,1602,19.947932223666694,11.878247230663662,25244,Mano_abierta
257.55445544554453,67256.95,258.052397012623,1657,20.97450833750341,12.837172826193509,26013,Mano_abierta
259.1782178217822,68214.17,259.8822467545981,1925,24.079244174184538,15.44162337025782,26177,Mano_abierta
253.13861386138615,64991.53,253.6691733438466,1816,23.019122485446747,13.353396725811196,25567,Mano_abierta
250.59405940594058,63688.64,251.1136384307722,1694,20.471443525066814,13.034996568963825,25310,Mano_abierta
254.2871287128713,65572.83,254.80108724141257,1569,20.990235825259322,12.830114694637782,25683,Mano_abierta
259.6831683168317,68339.18,260.1202692130037,1526,20.157876872329584,12.266836584648557,26228,Mano_abierta
253.4257425742574,65149.96,253.97817010737185,1829,22.507109987734985,13.151259680423486,25596,Mano_abierta
251.96039603960395,64395.34,252.50299478667105,1944,23.72256309929431,13.86256249387315,25448,Mano_abierta
