MAV_total,VAR_total,RMS_total,Wav_Leng,Dasdv,Damv,iav,Dedo_anular
625.1782178217821,570623.75,751.6475303631285,3907,65.25342902867251,331.069502989903,63143,Dedo anular
651.8514851485148,629497.67,789.4713546430803,4693,81.57505746243763,374.9514753455542,65837,Dedo anular
728.9207920792079,729141.93,849.6603456501292,4203,65.80934584084544,388.39623566317033,73621,Dedo anular
599.1584158415842,515284.71,714.2708738203727,4353,76.0225624403703,318.97833545730833,60515,Dedo anular
733.2772277227723,733225.99,852.036575935959,4316,72.8589047406012,377.5702382119399,74061,Dedo anular
807.8415841584158,868685.8,927.407650655875,5351,103.01878469483127,412.4391726301341,81592,Dedo anular
758.4851485148515,781095.83,879.4101477244802,5048,85.79277358845557,402.1407705126947,76607,Dedo anular
641.5049504950495,544073.02,733.952422447015,4286,73.18715734334815,282.4327026762081,64792,Dedo anular
843.5544554455446,957980.89,973.9075575705681,4582,77.85640628747258,452.80403881972336,85199,Dedo anular
657.4752475247525,622365.87,784.9865168798559,4666,93.92635412917932,355.0048034506421,66405,Dedo anular
687.8316831683169,639580.11,795.7685804700801,4241,72.44756724694074,342.33114400548976,69471,Dedo anular
841.2178217821782,893508.47,940.564645032519,4905,83.79946300543936,380.7891383197726,84963,Dedo anular
706.1862745098039,699454.3861386139,832.2241225752101,4487,81.97325088945868,391.22145328719716,72031,Dedo anular
731.9207920792079,723041.96,846.0987700693527,5199,95.10946325156083,371.04970100970485,73924,Dedo anular
778.059405940594,828966.72,905.9575755590719,4425,75.57664983313299,419.1224389765708,78584,Dedo anular
853.2277227722773,998580.94,994.3309308273579,5497,109.5524988304694,473.0869522595822,86176,Dedo anular
718.5841584158416,704526.63,835.1952578959492,4128,72.27516862657603,362.33114400548965,72577,Dedo anular
804.9306930693069,858819.82,922.1261591915428,5341,99.58749921551399,397.3973139888245,81298,Dedo anular
641.4554455445544,564037.73,747.2972621519511,4293,71.73053743002349,300.24605430840114,64787,Dedo anular
756.6534653465346,781211.84,879.4754512247233,5513,93.04154985811446,392.1152828154103,76422,Dedo anular
770.3663366336634,830332.73,906.7037078678934,4749,86.1658284936668,430.1474365258308,77807,Dedo anular
750.3366336633663,768363.74,872.213378834458,4592,81.5586905240637,375.87216939515747,75784,Dedo anular
677.940594059406,640718.16,796.4762493895121,5341,98.99378768387439,363.1698853053622,68472,Dedo anular
529.6732673267327,381240.89,614.3828022680748,3918,60.5773885208004,231.77178707969802,53497,Dedo anular
802.2376237623762,851918.9,918.413882411378,5430,94.68674669667345,402.63876090579345,81026,Dedo anular
683.2574257425742,678770.63,819.7866360906789,4615,89.56880037155796,395.33163415351436,69009,Dedo anular
777.7425742574258,821021.9,901.6057732163374,4494,79.04024291460648,406.42623272228224,78552,Dedo anular
793.2574257425742,903553.35,945.8368132123653,5104,93.25899420431254,469.25183805509266,80119,Dedo anular
704.2871287128713,689340.25,826.1447203788819,4701,79.2355349574924,369.5294578962847,71133,Dedo anular
837.6138613861386,911206.61,949.8340709704183,5298,81.44593298624554,407.05381825311247,84599,Dedo anular
750.2871287128713,795485.61,887.4736699482893,4714,94.9150146183416,426.542103715322,75779,Dedo anular
706.1683168316831,673415.09,816.5461492539084,4387,74.72636750170585,346.12096853249665,71323,Dedo anular
852.2636363636364,972251.8073394495,981.5361198373978,5767,88.57718346838908,443.706776859504,93749,Dedo anular
842.3921568627451,916360.2574257426,952.5630337848164,3800,69.48281360263567,396.48442906574405,85924,Dedo anular
697.5346534653465,652100.95,803.5200712804224,3645,69.37441891648535,328.27644348593265,70451,Dedo anular
796.2772277227723,828834.34,905.885235229022,3741,66.32608838157124,379.4261346926771,80424,Dedo anular
735.5049504950495,738736.44,855.2322595773514,3852,78.32228290850567,380.5511224389764,74286,Dedo anular
701.1980198019802,654984.97,805.2949585692373,3715,67.11162343439473,325.94980884227044,70821,Dedo anular
759.7524752475248,766746.53,871.2950018208642,4448,84.05474406599546,377.6516027840408,76735,Dedo anular
589.8073394495412,458161.4166666667,673.7641285475438,3288,62.31580264474862,239.00866930393062,64289,Dedo anular
801.5841584158416,828029.42,905.4452545079084,4687,77.56513391982251,368.76835604352505,80960,Dedo anular
661.0297029702971,597833.86,769.359937136895,3992,89.93330862366847,318.75580825409276,66764,Dedo anular
732.2079207920792,709009.65,837.8482872664046,3742,70.11105476313989,342.6718949122633,73953,Dedo anular
768.1176470588235,779003.6633663366,878.2746566701214,4679,85.223352445091,372.14994232987317,78348,Dedo anular
740.1287128712871,736159.55,853.7393288259352,3908,82.60702149333312,365.4035878835408,74753,Dedo anular
745.5247524752475,730809.5,850.631390424923,3716,63.04728384316013,347.72590922458585,75298,Dedo anular
828.6930693069307,931310.78,960.2551125550536,4238,82.08398138492065,441.99941182237046,83698,Dedo anular
841.6633663366337,912667.16,950.5949986640728,3888,69.47100114436239,395.17753161454743,85008,Dedo anular
746.990099009901,749640.36,861.5208518763906,4493,95.31280081919742,377.84825017155197,75446,Dedo anular
834.8910891089109,867379.06,926.7098513099186,4311,73.53482168333585,351.1930202921282,84324,Dedo anular
798.8118811881188,862878.6,924.3025735789945,4463,82.83278336504213,418.8779531418486,80680,Dedo anular
676.3168316831683,606308.46,774.793782848439,3385,66.41272468435548,301.191647877659,68308,Dedo anular
816.7425742574258,871713.03,929.0221783793927,4664,93.09726096937547,394.1195961180277,82491,Dedo anular
604.059405940594,507146.76,708.608146263148,2919,54.529349895262825,288.58327614939714,61010,Dedo anular
754.039603960396,749739.42,861.5777721284031,4783,86.32850050823308,364.9397117929614,76158,Dedo anular
