MAV_total,VAR_total,RMS_total,Wav_Leng,Dasdv,Damv,iav,Dedo_Indice
482.24,239492.80808080808,486.9269760446632,1487,19.080107574395512,55.5216,48224,Dedo indice
437.16,194531.67676767678,438.84662468794266,1411,17.327213371812654,28.241600000000012,43716,Dedo indice
463.91,218883.74747474748,465.50500534365904,1056,14.323816431793489,31.355600000000013,46391,Dedo indice
478.32,234226.40404040404,481.54349751606037,1341,17.274667620945458,48.75759999999998,47832,Dedo indice
457.12,212925.898989899,459.1259522179072,1359,17.062866527679756,35.5424,45712,Dedo indice
446.31,202290.69696969696,447.5128936689981,1297,16.18360562140251,27.5204,44631,Dedo indice
472.63,228322.0101010101,475.4353688988652,1464,20.114319739575052,37.998999999999995,47263,Dedo indice
475.69,230449.08080808082,477.6448366726055,1347,16.79856896262057,33.8384,47569,Dedo indice
443.93,200516.47474747474,445.5460806695532,1287,16.837008299720246,26.764799999999994,44393,Dedo indice
468.85,225248.65656565657,472.22470286930144,1459,19.264506537184182,47.234000000000016,46885,Dedo indice
460.67,215722.797979798,462.13155053512634,1284,17.003861712308563,28.684400000000004,46067,Dedo indice
440.72,197139.43434343435,441.77827017634087,1387,16.4258357719807,23.956000000000014,44072,Dedo indice
446.7,203635.59595959596,448.99804008480925,1358,17.498629094932557,33.373999999999995,44670,Dedo indice
468.26,225327.898989899,472.3077598346231,1415,18.02999745093737,54.92079999999999,46826,Dedo indice
466.68,221782.68686868687,468.5774855880295,1063,14.022708855152189,37.13919999999999,46668,Dedo indice
458.07,212577.7676767677,458.75046593981784,1313,16.59469307892853,20.072799999999997,45807,Dedo indice
495.88,251060.84848484848,498.5481320795415,1500,19.924605365976486,40.5248,49588,Dedo indice
535.96,295087.9393939394,540.4970490206214,1705,22.220429220595058,54.5784,53596,Dedo indice
523.26,278237.1919191919,524.837898783996,1443,19.183062815668904,31.916400000000003,52326,Dedo indice
493.17,248714.69696969696,496.2132102231862,1444,20.007069457639926,45.85040000000001,49317,Dedo indice
501.65,257106.63636363635,504.5151831213804,1516,21.20939376404672,39.57599999999999,50165,Dedo indice
497.55,253050.51515151514,500.51973987046705,1585,20.426018266471374,43.229,49755,Dedo indice
483.24,236700.14141414143,484.0796835232811,1631,20.64343758077891,23.52959999999999,48324,Dedo indice
504.07,260773.32323232322,508.09998031883447,1694,23.18872941144408,48.8952,50407,Dedo indice
524.83,280153.3232323232,526.6419941478272,1539,20.15219866692245,32.522800000000004,52483,Dedo indice
517.7,272565.41414141416,519.461028374603,1303,16.315389029744868,35.266000000000005,51770,Dedo indice
529.05,285922.3939393939,532.0368126361183,1802,23.654072620061676,39.742999999999995,52905,Dedo indice
479.68,233371.91919191918,480.6643319407006,1420,17.73258143769385,24.975199999999994,47968,Dedo indice
468.42,222238.8686868687,469.05914339238717,1319,16.551419726098874,20.1504,46842,Dedo indice
472.43,226032.9595959596,473.04611825909745,1285,16.179235976018052,19.072999999999997,47243,Dedo indice
491.67,245653.0202020202,493.14956149225156,1413,16.755822145080668,30.9702,49167,Dedo indice
495.69,249429.9898989899,496.92624201183014,1307,17.085938456206993,26.6052,49569,Dedo indice
466.12,220102.2626262626,466.79892887623464,1361,16.811792398086638,20.564799999999995,46612,Dedo indice
