MAV_total,VAR_total,RMS_total,Wav_Leng,Dasdv,Damv,iav,Mano_pinza
292.9650872817955,93920.7325,306.082531696071,3815,12.67369322652241,67.76027512266715,117479,Mano pinza
351.1221945137157,130222.265,360.4129869982594,5371,18.280522421418926,66.94666077947277,140800,Mano pinza
312.95261845386534,103969.98,322.0414619919231,4433,14.87926409470576,61.327429555786345,125494,Mano pinza
285.8778054862843,84881.8925,290.9814718458995,4022,13.889384435604049,45.42446875330377,114637,Mano pinza
292.71820448877804,88989.09,297.9382017630929,3857,12.464850580733009,46.57036958725381,117380,Mano pinza
296.28428927680795,91845.665,302.68238046076704,4165,13.76326632743841,50.560630841848,118810,Mano pinza
398.6234413965087,195601.065,441.71629106872575,5507,42.29500561532059,165.78114563964155,159848,Mano pinza
354.66583541147133,137692.2325,370.6060716571265,5038,17.40215503895997,85.52688105173478,142221,Mano pinza
379.43890274314214,151162.6075,388.31127126510404,5959,19.061938516320946,69.54357249022084,152155,Mano pinza
332.4339152119701,115465.15,339.377676022663,4768,15.81660519833507,52.9175564828577,133306,Mano pinza
364.0349127182045,139241.86,372.6856898800872,5878,19.328476401413536,67.66250209886755,145978,Mano pinza
348.7206982543641,128679.5125,358.2717068931061,5364,17.274403028759053,67.45772725293997,139837,Mano pinza
285.74064837905235,86133.055,293.1181661917612,3757,12.377095782129182,57.370178046156425,114582,Mano pinza
303.3291770573566,94534.7375,307.08140618561987,4355,14.041812561062052,39.88939123512914,121635,Mano pinza
293.03241895261846,89492.105,298.7790699970953,4146,13.785680977013794,50.80268157536334,117506,Mano pinza
371.40149625935163,155011.16,393.2233443016076,5869,23.526846367501108,97.37642178842172,148932,Mano pinza
337.99501246882795,124863.615,352.91958632805444,5109,19.554603038670972,85.68517608721339,135536,Mano pinza
306.5785536159601,98692.735,313.7620411296837,3412,11.383760362902937,54.02060932456887,122938,Mano pinza
287.43142144638404,86790.79,294.2352020318324,3615,12.540633955267174,50.10498690928538,115260,Mano pinza
340.01246882793015,120791.2175,347.1166842989591,4506,15.087577671713905,58.332634747296346,136345,Mano pinza
313.39401496259353,102603.3325,319.91790171917387,4657,15.61401613935377,52.15589455289457,125671,Mano pinza
284.4064837905237,87622.1725,295.6411056359482,4675,19.015059821099694,64.47160154476651,114047,Mano pinza
458.4214463840399,242632.7175,491.9630559087261,6841,34.82517049491646,145.8917917177132,183827,Mano pinza
341.93266832917703,125014.4425,353.1326744801961,5057,17.109281107048304,72.9481781829715,137115,Mano pinza
375.7556109725686,153124.42,390.82293125023057,6205,21.193808058015435,88.01114420930217,150678,Mano pinza
261.4837905236908,78693.9225,280.17437124804866,3553,12.934160196935863,82.91520575120802,104855,Mano pinza
339.8628428927681,127432.0775,356.53091278397386,5256,17.66889923000298,88.57015814578268,136285,Mano pinza
