MAV_total,VAR_total,RMS_total,Wav_Leng,Dasdv,Damv,iav,Mano_abierta
140.15,19884.41414141414,140.30527431283545,235,3.7537859676477416,5.610999999999999,14015,Mano_abierta
136.52,18838.68686868687,136.5661012110985,215,3.1924785342926256,2.5391999999999997,13652,Mano_abierta
137.83,19220.555555555555,137.94328544731707,234,4.216370213557839,4.363200000000002,13783,Mano_abierta
147.5,22016.68686868687,147.63644536495724,262,3.900271940790951,5.18,14750,Mano_abierta
139.62,19725.616161616163,139.74390863289892,276,4.216370213557839,4.791600000000001,13962,Mano_abierta
148.46,22340.76767676768,148.71906400996477,281,4.393521401225935,7.5044,14846,Mano_abierta
141.73,20339.060606060608,141.90021141633298,262,4.17302545093382,6.1975999999999996,14173,Mano_abierta
142.86,20673.21212121212,143.0611058254479,284,4.625358298979593,5.9744,14286,Mano_abierta
136.22,18757.838383838385,136.2727412214196,227,3.6913767927783567,2.906400000000001,13622,Mano_abierta
153.92,24904.40404040404,157.02025347069085,502,9.231041177035298,18.27839999999999,15392,Mano_abierta
175.53,31308.434343434343,176.05496300871496,243,3.6528665926138535,11.612400000000001,17553,Mano_abierta
142.21,20482.39393939394,142.3993328636058,248,3.725424523297698,5.687800000000002,14221,Mano_abierta
136.84,18948.444444444445,136.9633527627007,306,4.653661532230901,4.839999999999999,13684,Mano_abierta
169.96,30807.030303030304,174.63951442900887,598,11.946006475264891,27.062400000000007,16996,Mano_abierta
141.6,20290.18181818182,141.7296017069123,334,5.515817475609796,4.951999999999999,14160,Mano_abierta
157.35,26462.535353535353,161.8576844020697,433,8.255393094911662,29.798,15735,Mano_abierta
151.63,23311.363636363636,151.91527243829043,327,4.770490096161584,6.881199999999999,15163,Mano_abierta
149.96,22843.11111111111,150.38178081137355,199,2.5286240119755634,10.0624,14996,Mano_abierta
164.18,28401.47474747475,167.68261686889312,543,10.121983276737097,22.606399999999994,16418,Mano_abierta
199.89,49604.393939393936,221.60403877185993,1183,28.420898556299637,68.69940000000001,19989,Mano_abierta
211.05,54467.32323232323,232.2125104295632,1134,24.539393190986164,71.16999999999999,21105,Mano_abierta
152.37,23558.939393939392,152.71984153999114,336,4.8262748878331925,7.953600000000002,15237,Mano_abierta
136.22,18777.696969696968,136.3448568886997,270,3.803241573269632,4.782,13622,Mano_abierta
134.7,18367.535353535353,134.84754354455256,328,4.805300104146368,5.006,13470,Mano_abierta
129.1,16848.828282828283,129.1523906089237,232,3.168659659919954,2.909999999999999,12910,Mano_abierta
137.68,19222.10101010101,137.94883109327168,285,4.286459771622425,7.147199999999998,13768,Mano_abierta
145.37,21411.222222222223,145.59227314662,239,2.928439443757985,6.65,14537,Mano_abierta
139.31,19643.18181818182,139.4516045085176,294,4.30644337539164,5.1438000000000015,13931,Mano_abierta
155.15,24369.464646464647,155.32472436801555,279,3.9119087799986216,5.657000000000002,15515,Mano_abierta
168.59,28899.20202020202,169.1455290570815,263,3.236471454338424,11.581799999999998,16859,Mano_abierta
140.26,19912.262626262625,140.40348998511396,227,3.1253282655869556,4.9748,14026,Mano_abierta
146.13,21618.676767676767,146.29589878051948,314,4.247399679851667,5.681199999999999,14613,Mano_abierta
152.21,23436.21212121212,152.32153491873694,264,3.670796572237077,4.7026,15221,Mano_abierta
154.34,24123.91919191919,154.54022130176986,349,5.125692857821981,6.634800000000002,15434,Mano_abierta
152.19,23482.23232323232,152.47101363865855,316,4.561587531559688,7.8317999999999985,15219,Mano_abierta
156.68,25024.58585858586,157.39866581391342,304,4.0997659455243065,11.643200000000004,15668,Mano_abierta
144.14,21053.030303030304,144.369318070011,277,4.19595765065147,6.501999999999996,14414,Mano_abierta
166.23,28039.929292929293,166.61191433988145,339,4.558264777059114,8.73,16623,Mano_abierta
146.63,21799.58585858586,146.90673912384005,289,4.110838101773153,7.6552,14663,Mano_abierta
146.77,21921.58585858586,147.3172427110961,371,5.630903187506486,11.63,14677,Mano_abierta
143.79,20931.323232323233,143.95141541506285,272,3.9312269655344823,5.681599999999999,14379,Mano_abierta
144.23,21070.272727272728,144.42842518008703,265,3.4097305797177913,5.843799999999999,14423,Mano_abierta
147.04,21918.424242424244,147.30661899588898,240,3.498917581542075,7.3744000000000005,14704,Mano_abierta
135.16,18486.08080808081,135.282001759288,283,3.927370930309795,4.5088,13516,Mano_abierta
148.42,22293.81818181818,148.5627140301361,275,3.804569288992839,5.259999999999999,14842,Mano_abierta
141.69,20356.151515151516,141.95981825854807,282,4.1243303711149295,7.534800000000002,14169,Mano_abierta
137.46,19116.323232323233,137.56874645063826,276,4.254528187826484,4.2232,13746,Mano_abierta
139.38,19655.515151515152,139.49537626745914,252,3.698211415910085,4.9172,13938,Mano_abierta
142.5,20604.70707070707,142.8238775555404,268,3.4494912521979093,8.3,14250,Mano_abierta
143.48,20912.363636363636,143.88620503717513,208,2.8248536209506465,9.692,14348,Mano_abierta
143.61,20936.9797979798,143.97086510818778,235,3.0401355631656037,8.7168,14361,Mano_abierta
141.06,20153.070707070707,141.24992035395985,259,3.3978602892783196,6.109599999999998,14106,Mano_abierta
140.54,20122.464646464647,141.142622903218,295,4.179072440703375,10.195999999999996,14054,Mano_abierta
133.24,17953.59595959596,133.31939093770268,214,3.2223963728626535,3.6392000000000007,13324,Mano_abierta
139.11,19585.222222222223,139.24571806701994,288,4.1947538182782065,5.0322000000000005,13911,Mano_abierta
134.63,18323.565656565657,134.68604233549965,219,2.986501618816223,3.1203999999999996,13463,Mano_abierta
139.67,19731.484848484848,139.7646951128932,300,4.339156925980302,4.156999999999998,13967,Mano_abierta
148.54,22326.0202020202,148.66997006793267,210,2.6014758825860307,5.158400000000001,14854,Mano_abierta
141.36,20300.222222222223,141.76466414448984,226,3.0484306278689193,9.217600000000003,14136,Mano_abierta
135.85,18689.0202020202,136.02253489771465,265,5.330491667204951,5.100999999999999,13585,Mano_abierta
136.06,18714.484848484848,136.11517182151297,254,3.959389811166321,2.8284000000000002,13606,Mano_abierta
